/usr/local/lib/python2.7/dist-packages/torchvision/transforms/transforms.py:563: UserWarning: The use of the transforms.RandomSizedCrop transform is deprecated, please use transforms.RandomResizedCrop instead.
  "please use transforms.RandomResizedCrop instead.")
/usr/local/lib/python2.7/dist-packages/torchvision/transforms/transforms.py:188: UserWarning: The use of the transforms.Scale transform is deprecated, please use transforms.Resize instead.
  "please use transforms.Resize instead.")
Epoch 33 | Batch 60/100 | Loss 0.841597
Epoch 33 | Batch 70/100 | Loss 0.836364
Epoch 33 | Batch 80/100 | Loss 0.833373
Epoch 33 | Batch 90/100 | Loss 0.838761
Epoch 34 | Batch 0/100 | Loss 1.016611
Epoch 34 | Batch 10/100 | Loss 0.875034
Epoch 34 | Batch 20/100 | Loss 0.874746
Epoch 34 | Batch 30/100 | Loss 0.894294
Epoch 34 | Batch 40/100 | Loss 0.880793
Epoch 34 | Batch 50/100 | Loss 0.881862
Epoch 34 | Batch 60/100 | Loss 0.878866
Epoch 34 | Batch 70/100 | Loss 0.866698
Epoch 34 | Batch 80/100 | Loss 0.865595
Epoch 34 | Batch 90/100 | Loss 0.863417
Epoch 35 | Batch 0/100 | Loss 0.699787
Epoch 35 | Batch 10/100 | Loss 0.856244
Epoch 35 | Batch 20/100 | Loss 0.848768
Epoch 35 | Batch 30/100 | Loss 0.869341
Epoch 35 | Batch 40/100 | Loss 0.879304
Epoch 35 | Batch 50/100 | Loss 0.874850
Epoch 35 | Batch 60/100 | Loss 0.864662
Epoch 35 | Batch 70/100 | Loss 0.863304
Epoch 35 | Batch 80/100 | Loss 0.859935
Epoch 35 | Batch 90/100 | Loss 0.869755
Epoch 36 | Batch 0/100 | Loss 0.776439
Epoch 36 | Batch 10/100 | Loss 0.933638
Epoch 36 | Batch 20/100 | Loss 0.866372
Epoch 36 | Batch 30/100 | Loss 0.859315
Epoch 36 | Batch 40/100 | Loss 0.854291
Epoch 36 | Batch 50/100 | Loss 0.842357
Epoch 36 | Batch 60/100 | Loss 0.865918
Epoch 36 | Batch 70/100 | Loss 0.859452
Epoch 36 | Batch 80/100 | Loss 0.857830
Epoch 36 | Batch 90/100 | Loss 0.848137
Epoch 37 | Batch 0/100 | Loss 0.552171
Epoch 37 | Batch 10/100 | Loss 0.815055
Epoch 37 | Batch 20/100 | Loss 0.853390
Epoch 37 | Batch 30/100 | Loss 0.837772
Epoch 37 | Batch 40/100 | Loss 0.798938
Epoch 37 | Batch 50/100 | Loss 0.808406
Epoch 37 | Batch 60/100 | Loss 0.816461
Epoch 37 | Batch 70/100 | Loss 0.825967
Epoch 37 | Batch 80/100 | Loss 0.833249
Epoch 37 | Batch 90/100 | Loss 0.827749
Epoch 38 | Batch 0/100 | Loss 0.877700
Epoch 38 | Batch 10/100 | Loss 0.918575
Epoch 38 | Batch 20/100 | Loss 0.882739
Epoch 38 | Batch 30/100 | Loss 0.883346
Epoch 38 | Batch 40/100 | Loss 0.850834
Epoch 38 | Batch 50/100 | Loss 0.831324
Epoch 38 | Batch 60/100 | Loss 0.820031
Epoch 38 | Batch 70/100 | Loss 0.821203
Epoch 38 | Batch 80/100 | Loss 0.828192
Epoch 38 | Batch 90/100 | Loss 0.827092
Epoch 39 | Batch 0/100 | Loss 1.143065
Epoch 39 | Batch 10/100 | Loss 0.800869
Epoch 39 | Batch 20/100 | Loss 0.798816
Epoch 39 | Batch 30/100 | Loss 0.824409
Epoch 39 | Batch 40/100 | Loss 0.828792
Epoch 39 | Batch 50/100 | Loss 0.844623
Epoch 39 | Batch 60/100 | Loss 0.853982
Epoch 39 | Batch 70/100 | Loss 0.840381
Epoch 39 | Batch 80/100 | Loss 0.854391
Epoch 39 | Batch 90/100 | Loss 0.845256
Epoch 40 | Batch 0/100 | Loss 0.842260
Epoch 40 | Batch 10/100 | Loss 0.799660
Epoch 40 | Batch 20/100 | Loss 0.809722
Epoch 40 | Batch 30/100 | Loss 0.846042
Epoch 40 | Batch 40/100 | Loss 0.834725
Epoch 40 | Batch 50/100 | Loss 0.815007
Epoch 40 | Batch 60/100 | Loss 0.815245
Epoch 40 | Batch 70/100 | Loss 0.822857
Epoch 40 | Batch 80/100 | Loss 0.824447
Epoch 40 | Batch 90/100 | Loss 0.821193
Epoch 41 | Batch 0/100 | Loss 1.015178
Epoch 41 | Batch 10/100 | Loss 0.876680
Epoch 41 | Batch 20/100 | Loss 0.823313
Epoch 41 | Batch 30/100 | Loss 0.813549
Epoch 41 | Batch 40/100 | Loss 0.824063
Epoch 41 | Batch 50/100 | Loss 0.829844
Epoch 41 | Batch 60/100 | Loss 0.824796
Epoch 41 | Batch 70/100 | Loss 0.821388
Epoch 41 | Batch 80/100 | Loss 0.817453
Epoch 41 | Batch 90/100 | Loss 0.819333
Epoch 42 | Batch 0/100 | Loss 0.847845
Epoch 42 | Batch 10/100 | Loss 0.784171
Epoch 42 | Batch 20/100 | Loss 0.851207
Epoch 42 | Batch 30/100 | Loss 0.840911
Epoch 42 | Batch 40/100 | Loss 0.810135
Epoch 42 | Batch 50/100 | Loss 0.804980
Epoch 42 | Batch 60/100 | Loss 0.813402
Epoch 42 | Batch 70/100 | Loss 0.815614
Epoch 42 | Batch 80/100 | Loss 0.820544
Epoch 42 | Batch 90/100 | Loss 0.819989
Epoch 43 | Batch 0/100 | Loss 0.844335
Epoch 43 | Batch 10/100 | Loss 0.803741
Epoch 43 | Batch 20/100 | Loss 0.826318
Epoch 43 | Batch 30/100 | Loss 0.838661
Epoch 43 | Batch 40/100 | Loss 0.820343
Epoch 43 | Batch 50/100 | Loss 0.825186
Epoch 43 | Batch 60/100 | Loss 0.843280
Epoch 43 | Batch 70/100 | Loss 0.847967
Epoch 43 | Batch 80/100 | Loss 0.839677
Epoch 43 | Batch 90/100 | Loss 0.835380
Epoch 44 | Batch 0/100 | Loss 0.755314
Epoch 44 | Batch 10/100 | Loss 0.828024
Epoch 44 | Batch 20/100 | Loss 0.782192
Epoch 44 | Batch 30/100 | Loss 0.773131
Epoch 44 | Batch 40/100 | Loss 0.807135
Epoch 44 | Batch 50/100 | Loss 0.802220
Epoch 44 | Batch 60/100 | Loss 0.812095
Epoch 44 | Batch 70/100 | Loss 0.795861
Epoch 44 | Batch 80/100 | Loss 0.801719
Epoch 44 | Batch 90/100 | Loss 0.796259
Epoch 45 | Batch 0/100 | Loss 0.817700
Epoch 45 | Batch 10/100 | Loss 0.825095
Epoch 45 | Batch 20/100 | Loss 0.782903
Epoch 45 | Batch 30/100 | Loss 0.776042
Epoch 45 | Batch 40/100 | Loss 0.785010
Epoch 45 | Batch 50/100 | Loss 0.791302
Epoch 45 | Batch 60/100 | Loss 0.788492
Epoch 45 | Batch 70/100 | Loss 0.793117
Epoch 45 | Batch 80/100 | Loss 0.805119
Epoch 45 | Batch 90/100 | Loss 0.800556
