/usr/local/lib/python2.7/dist-packages/torchvision/transforms/transforms.py:563: UserWarning: The use of the transforms.RandomSizedCrop transform is deprecated, please use transforms.RandomResizedCrop instead.
  "please use transforms.RandomResizedCrop instead.")
Files already downloaded and verified
Epoch 0 | Batch 0/1063 | Loss 4.551636 | Top1 Val 6.250000 | Top1 Avg 6.250000
Epoch 0 | Batch 740/1063 | Loss 3.193982 | Top1 Val 37.500000 | Top1 Avg 13.689271
Epoch 0 | Batch 750/1063 | Loss 3.191929 | Top1 Val 6.250000 | Top1 Avg 13.706724
Epoch 0 | Batch 760/1063 | Loss 3.189657 | Top1 Val 18.750000 | Top1 Avg 13.764783
Epoch 0 | Batch 770/1063 | Loss 3.186604 | Top1 Val 31.250000 | Top1 Avg 13.829442
Epoch 0 | Batch 780/1063 | Loss 3.184622 | Top1 Val 12.500000 | Top1 Avg 13.844430
Epoch 0 | Batch 790/1063 | Loss 3.180963 | Top1 Val 6.250000 | Top1 Avg 13.851138
Epoch 0 | Batch 800/1063 | Loss 3.180428 | Top1 Val 6.250000 | Top1 Avg 13.888889
Epoch 0 | Batch 810/1063 | Loss 3.178796 | Top1 Val 6.250000 | Top1 Avg 13.879470
Epoch 0 | Batch 820/1063 | Loss 3.175160 | Top1 Val 18.750000 | Top1 Avg 13.938794
Epoch 0 | Batch 830/1063 | Loss 3.172007 | Top1 Val 18.750000 | Top1 Avg 14.011733
Epoch 0 | Batch 840/1063 | Loss 3.171860 | Top1 Val 18.750000 | Top1 Avg 14.023484
Epoch 0 | Batch 850/1063 | Loss 3.169280 | Top1 Val 25.000000 | Top1 Avg 14.071680
Epoch 0 | Batch 860/1063 | Loss 3.167747 | Top1 Val 18.750000 | Top1 Avg 14.111498
Epoch 0 | Batch 870/1063 | Loss 3.165336 | Top1 Val 31.250000 | Top1 Avg 14.143226
Epoch 0 | Batch 880/1063 | Loss 3.163992 | Top1 Val 18.750000 | Top1 Avg 14.188422
Epoch 0 | Batch 890/1063 | Loss 3.161549 | Top1 Val 12.500000 | Top1 Avg 14.239618
Epoch 0 | Batch 900/1063 | Loss 3.158073 | Top1 Val 43.750000 | Top1 Avg 14.359046
Epoch 0 | Batch 910/1063 | Loss 3.155732 | Top1 Val 25.000000 | Top1 Avg 14.427827
Epoch 0 | Batch 920/1063 | Loss 3.153672 | Top1 Val 18.750000 | Top1 Avg 14.434039
Epoch 0 | Batch 930/1063 | Loss 3.152877 | Top1 Val 18.750000 | Top1 Avg 14.466971
Epoch 0 | Batch 940/1063 | Loss 3.150867 | Top1 Val 12.500000 | Top1 Avg 14.446068
Epoch 0 | Batch 950/1063 | Loss 3.147145 | Top1 Val 0.000000 | Top1 Avg 14.511041
Epoch 0 | Batch 960/1063 | Loss 3.146212 | Top1 Val 25.000000 | Top1 Avg 14.535640
Epoch 0 | Batch 970/1063 | Loss 3.144335 | Top1 Val 31.250000 | Top1 Avg 14.617662
Epoch 0 | Batch 980/1063 | Loss 3.141634 | Top1 Val 37.500000 | Top1 Avg 14.691641
Epoch 0 | Batch 990/1063 | Loss 3.139805 | Top1 Val 12.500000 | Top1 Avg 14.719980
Epoch 0 | Batch 1000/1063 | Loss 3.136862 | Top1 Val 25.000000 | Top1 Avg 14.803946
Epoch 0 | Batch 1010/1063 | Loss 3.134988 | Top1 Val 37.500000 | Top1 Avg 14.836795
Epoch 0 | Batch 1020/1063 | Loss 3.135053 | Top1 Val 18.750000 | Top1 Avg 14.826151
Epoch 0 | Batch 1030/1063 | Loss 3.133693 | Top1 Val 12.500000 | Top1 Avg 14.864210
Epoch 0 | Batch 1040/1063 | Loss 3.133456 | Top1 Val 0.000000 | Top1 Avg 14.847502
Epoch 0 | Batch 1050/1063 | Loss 3.131896 | Top1 Val 6.250000 | Top1 Avg 14.884634
Epoch 0 | Batch 1060/1063 | Loss 3.130347 | Top1 Val 18.750000 | Top1 Avg 14.926956
Epoch 1 | Batch 0/1063 | Loss 3.023870 | Top1 Val 25.000000 | Top1 Avg 14.956512
Epoch 1 | Batch 10/1063 | Loss 2.917320 | Top1 Val 25.000000 | Top1 Avg 14.986027
Epoch 1 | Batch 20/1063 | Loss 2.928196 | Top1 Val 12.500000 | Top1 Avg 15.038071
Epoch 1 | Batch 30/1063 | Loss 2.911812 | Top1 Val 12.500000 | Top1 Avg 15.134888
Epoch 1 | Batch 40/1063 | Loss 2.917364 | Top1 Val 12.500000 | Top1 Avg 15.201631
Epoch 1 | Batch 50/1063 | Loss 2.898928 | Top1 Val 31.250000 | Top1 Avg 15.289627
Epoch 1 | Batch 60/1063 | Loss 2.878796 | Top1 Val 25.000000 | Top1 Avg 15.387183
Epoch 1 | Batch 70/1063 | Loss 2.894932 | Top1 Val 43.750000 | Top1 Avg 15.444420
Epoch 1 | Batch 80/1063 | Loss 2.904478 | Top1 Val 25.000000 | Top1 Avg 15.445999
Epoch 1 | Batch 90/1063 | Loss 2.905005 | Top1 Val 12.500000 | Top1 Avg 15.496316
Epoch 1 | Batch 100/1063 | Loss 2.899279 | Top1 Val 18.750000 | Top1 Avg 15.529652
Epoch 1 | Batch 110/1063 | Loss 2.897973 | Top1 Val 18.750000 | Top1 Avg 15.573072
Epoch 1 | Batch 120/1063 | Loss 2.901009 | Top1 Val 43.750000 | Top1 Avg 15.594635
Epoch 1 | Batch 130/1063 | Loss 2.900808 | Top1 Val 18.750000 | Top1 Avg 15.642019
Epoch 1 | Batch 140/1063 | Loss 2.899077 | Top1 Val 6.250000 | Top1 Avg 15.673037
Epoch 1 | Batch 150/1063 | Loss 2.893214 | Top1 Val 25.000000 | Top1 Avg 15.718995
Epoch 1 | Batch 160/1063 | Loss 2.903784 | Top1 Val 0.000000 | Top1 Avg 15.708010
Epoch 1 | Batch 170/1063 | Loss 2.903892 | Top1 Val 31.250000 | Top1 Avg 15.732671
Epoch 1 | Batch 180/1063 | Loss 2.905667 | Top1 Val 12.500000 | Top1 Avg 15.772014
Epoch 1 | Batch 190/1063 | Loss 2.908850 | Top1 Val 12.500000 | Top1 Avg 15.785800
Epoch 1 | Batch 200/1063 | Loss 2.901189 | Top1 Val 6.250000 | Top1 Avg 15.804313
Epoch 1 | Batch 210/1063 | Loss 2.908915 | Top1 Val 18.750000 | Top1 Avg 15.842167
Epoch 1 | Batch 220/1063 | Loss 2.910948 | Top1 Val 6.250000 | Top1 Avg 15.864823
Epoch 1 | Batch 230/1063 | Loss 2.905628 | Top1 Val 31.250000 | Top1 Avg 15.872632
Epoch 1 | Batch 240/1063 | Loss 2.909579 | Top1 Val 12.500000 | Top1 Avg 15.899501
Epoch 1 | Batch 250/1063 | Loss 2.904266 | Top1 Val 18.750000 | Top1 Avg 15.935478
Epoch 1 | Batch 260/1063 | Loss 2.900150 | Top1 Val 31.250000 | Top1 Avg 16.008689
Epoch 1 | Batch 270/1063 | Loss 2.894980 | Top1 Val 6.250000 | Top1 Avg 16.080802
Epoch 1 | Batch 280/1063 | Loss 2.895058 | Top1 Val 25.000000 | Top1 Avg 16.119278
Epoch 1 | Batch 290/1063 | Loss 2.887893 | Top1 Val 31.250000 | Top1 Avg 16.189509
Epoch 1 | Batch 300/1063 | Loss 2.883559 | Top1 Val 25.000000 | Top1 Avg 16.254125
Epoch 1 | Batch 310/1063 | Loss 2.880373 | Top1 Val 37.500000 | Top1 Avg 16.308700
Epoch 1 | Batch 320/1063 | Loss 2.879568 | Top1 Val 18.750000 | Top1 Avg 16.362486
Epoch 1 | Batch 330/1063 | Loss 2.877312 | Top1 Val 18.750000 | Top1 Avg 16.437926
Epoch 1 | Batch 340/1063 | Loss 2.879170 | Top1 Val 6.250000 | Top1 Avg 16.472212
Epoch 1 | Batch 350/1063 | Loss 2.883833 | Top1 Val 6.250000 | Top1 Avg 16.461797
Epoch 1 | Batch 360/1063 | Loss 2.882353 | Top1 Val 12.500000 | Top1 Avg 16.477871
Epoch 1 | Batch 370/1063 | Loss 2.885133 | Top1 Val 18.750000 | Top1 Avg 16.480642
Epoch 1 | Batch 380/1063 | Loss 2.882219 | Top1 Val 18.750000 | Top1 Avg 16.539661
Epoch 1 | Batch 390/1063 | Loss 2.878940 | Top1 Val 18.750000 | Top1 Avg 16.606467
Epoch 1 | Batch 400/1063 | Loss 2.876868 | Top1 Val 6.250000 | Top1 Avg 16.612573
Epoch 1 | Batch 410/1063 | Loss 2.875593 | Top1 Val 31.250000 | Top1 Avg 16.673736
Epoch 1 | Batch 420/1063 | Loss 2.875038 | Top1 Val 25.000000 | Top1 Avg 16.687732
Epoch 1 | Batch 430/1063 | Loss 2.872258 | Top1 Val 18.750000 | Top1 Avg 16.726649
Epoch 1 | Batch 440/1063 | Loss 2.876006 | Top1 Val 12.500000 | Top1 Avg 16.727636
Epoch 1 | Batch 450/1063 | Loss 2.871435 | Top1 Val 31.250000 | Top1 Avg 16.790552
Epoch 1 | Batch 460/1063 | Loss 2.868350 | Top1 Val 31.250000 | Top1 Avg 16.864949
Epoch 1 | Batch 470/1063 | Loss 2.866099 | Top1 Val 18.750000 | Top1 Avg 16.909847
Epoch 1 | Batch 480/1063 | Loss 2.865066 | Top1 Val 18.750000 | Top1 Avg 16.921769
Epoch 1 | Batch 490/1063 | Loss 2.861741 | Top1 Val 18.750000 | Top1 Avg 16.973769
Epoch 1 | Batch 500/1063 | Loss 2.859426 | Top1 Val 18.750000 | Top1 Avg 17.033099
Epoch 1 | Batch 510/1063 | Loss 2.858969 | Top1 Val 6.250000 | Top1 Avg 17.067842
Epoch 1 | Batch 520/1063 | Loss 2.856616 | Top1 Val 25.000000 | Top1 Avg 17.117935
Epoch 1 | Batch 530/1063 | Loss 2.856141 | Top1 Val 31.250000 | Top1 Avg 17.143866
Epoch 1 | Batch 540/1063 | Loss 2.856613 | Top1 Val 12.500000 | Top1 Avg 17.181166
Epoch 1 | Batch 550/1063 | Loss 2.857456 | Top1 Val 12.500000 | Top1 Avg 17.190889
Epoch 1 | Batch 560/1063 | Loss 2.855450 | Top1 Val 37.500000 | Top1 Avg 17.254389
Epoch 1 | Batch 570/1063 | Loss 2.856150 | Top1 Val 31.250000 | Top1 Avg 17.263545
Epoch 1 | Batch 580/1063 | Loss 2.856272 | Top1 Val 31.250000 | Top1 Avg 17.299209
Epoch 1 | Batch 590/1063 | Loss 2.854235 | Top1 Val 12.500000 | Top1 Avg 17.349562
Epoch 1 | Batch 600/1063 | Loss 2.851056 | Top1 Val 6.250000 | Top1 Avg 17.418094
Epoch 1 | Batch 610/1063 | Loss 2.850427 | Top1 Val 18.750000 | Top1 Avg 17.459665
Epoch 1 | Batch 620/1063 | Loss 2.850233 | Top1 Val 18.750000 | Top1 Avg 17.497030
Epoch 1 | Batch 630/1063 | Loss 2.849158 | Top1 Val 43.750000 | Top1 Avg 17.541335
Epoch 1 | Batch 640/1063 | Loss 2.847135 | Top1 Val 18.750000 | Top1 Avg 17.566774
Epoch 1 | Batch 650/1063 | Loss 2.845830 | Top1 Val 31.250000 | Top1 Avg 17.599212
Epoch 1 | Batch 660/1063 | Loss 2.845059 | Top1 Val 31.250000 | Top1 Avg 17.653032
Epoch 1 | Batch 670/1063 | Loss 2.845583 | Top1 Val 25.000000 | Top1 Avg 17.670176
Epoch 1 | Batch 680/1063 | Loss 2.847892 | Top1 Val 6.250000 | Top1 Avg 17.662030
Epoch 1 | Batch 690/1063 | Loss 2.847361 | Top1 Val 12.500000 | Top1 Avg 17.689621
Epoch 1 | Batch 700/1063 | Loss 2.845818 | Top1 Val 43.750000 | Top1 Avg 17.716898
Epoch 1 | Batch 710/1063 | Loss 2.845068 | Top1 Val 25.000000 | Top1 Avg 17.743868
Epoch 1 | Batch 720/1063 | Loss 2.848269 | Top1 Val 6.250000 | Top1 Avg 17.735492
Epoch 1 | Batch 730/1063 | Loss 2.846964 | Top1 Val 25.000000 | Top1 Avg 17.782966
Epoch 1 | Batch 740/1063 | Loss 2.846697 | Top1 Val 37.500000 | Top1 Avg 17.809121
Epoch 1 | Batch 750/1063 | Loss 2.844266 | Top1 Val 25.000000 | Top1 Avg 17.862559
Epoch 1 | Batch 760/1063 | Loss 2.845059 | Top1 Val 18.750000 | Top1 Avg 17.870853
Epoch 1 | Batch 770/1063 | Loss 2.846609 | Top1 Val 18.750000 | Top1 Avg 17.882465
Epoch 1 | Batch 780/1063 | Loss 2.846087 | Top1 Val 43.750000 | Top1 Avg 17.904123
Epoch 1 | Batch 790/1063 | Loss 2.847993 | Top1 Val 25.000000 | Top1 Avg 17.918802
Epoch 1 | Batch 800/1063 | Loss 2.848656 | Top1 Val 25.000000 | Top1 Avg 17.936678
Epoch 1 | Batch 810/1063 | Loss 2.846492 | Top1 Val 18.750000 | Top1 Avg 18.017748
Epoch 1 | Batch 820/1063 | Loss 2.847079 | Top1 Val 18.750000 | Top1 Avg 18.038227
Epoch 1 | Batch 830/1063 | Loss 2.845788 | Top1 Val 31.250000 | Top1 Avg 18.074993
Epoch 1 | Batch 840/1063 | Loss 2.846569 | Top1 Val 6.250000 | Top1 Avg 18.088390
Epoch 1 | Batch 850/1063 | Loss 2.846471 | Top1 Val 12.500000 | Top1 Avg 18.088581
Epoch 1 | Batch 860/1063 | Loss 2.845593 | Top1 Val 31.250000 | Top1 Avg 18.121263
Epoch 1 | Batch 870/1063 | Loss 2.847234 | Top1 Val 37.500000 | Top1 Avg 18.160072
Epoch 1 | Batch 880/1063 | Loss 2.846013 | Top1 Val 12.500000 | Top1 Avg 18.214561
Epoch 1 | Batch 890/1063 | Loss 2.845725 | Top1 Val 25.000000 | Top1 Avg 18.252496
Epoch 1 | Batch 900/1063 | Loss 2.844002 | Top1 Val 37.500000 | Top1 Avg 18.274128
Epoch 1 | Batch 910/1063 | Loss 2.844251 | Top1 Val 31.250000 | Top1 Avg 18.292374
Epoch 1 | Batch 920/1063 | Loss 2.842858 | Top1 Val 31.250000 | Top1 Avg 18.313587
Epoch 1 | Batch 930/1063 | Loss 2.841757 | Top1 Val 31.250000 | Top1 Avg 18.350263
Epoch 1 | Batch 940/1063 | Loss 2.840676 | Top1 Val 18.750000 | Top1 Avg 18.377215
Epoch 1 | Batch 950/1063 | Loss 2.838907 | Top1 Val 12.500000 | Top1 Avg 18.410107
Epoch 1 | Batch 960/1063 | Loss 2.837230 | Top1 Val 31.250000 | Top1 Avg 18.448851
Epoch 1 | Batch 970/1063 | Loss 2.838173 | Top1 Val 25.000000 | Top1 Avg 18.450332
Epoch 1 | Batch 980/1063 | Loss 2.837012 | Top1 Val 12.500000 | Top1 Avg 18.497676
Epoch 1 | Batch 990/1063 | Loss 2.837805 | Top1 Val 12.500000 | Top1 Avg 18.498904
Epoch 1 | Batch 1000/1063 | Loss 2.836622 | Top1 Val 31.250000 | Top1 Avg 18.539496
Epoch 1 | Batch 1010/1063 | Loss 2.834266 | Top1 Val 25.000000 | Top1 Avg 18.564625
Epoch 1 | Batch 1020/1063 | Loss 2.832136 | Top1 Val 18.750000 | Top1 Avg 18.604512
Epoch 1 | Batch 1030/1063 | Loss 2.832602 | Top1 Val 12.500000 | Top1 Avg 18.608192
Epoch 1 | Batch 1040/1063 | Loss 2.831915 | Top1 Val 25.000000 | Top1 Avg 18.632636
Epoch 1 | Batch 1050/1063 | Loss 2.829640 | Top1 Val 12.500000 | Top1 Avg 18.668678
Epoch 1 | Batch 1060/1063 | Loss 2.828183 | Top1 Val 31.250000 | Top1 Avg 18.686720
Epoch 2 | Batch 0/1063 | Loss 2.618912 | Top1 Val 31.250000 | Top1 Avg 18.702963
Epoch 2 | Batch 10/1063 | Loss 2.756621 | Top1 Val 43.750000 | Top1 Avg 18.738296
Epoch 2 | Batch 20/1063 | Loss 2.804790 | Top1 Val 31.250000 | Top1 Avg 18.752912
Epoch 2 | Batch 30/1063 | Loss 2.737498 | Top1 Val 31.250000 | Top1 Avg 18.799281
Epoch 2 | Batch 40/1063 | Loss 2.750229 | Top1 Val 18.750000 | Top1 Avg 18.822138
Epoch 2 | Batch 50/1063 | Loss 2.722817 | Top1 Val 18.750000 | Top1 Avg 18.856273
Epoch 2 | Batch 60/1063 | Loss 2.715462 | Top1 Val 43.750000 | Top1 Avg 18.884378
Epoch 2 | Batch 70/1063 | Loss 2.709670 | Top1 Val 25.000000 | Top1 Avg 18.917919
Epoch 2 | Batch 80/1063 | Loss 2.688573 | Top1 Val 18.750000 | Top1 Avg 18.945490
Epoch 2 | Batch 90/1063 | Loss 2.689340 | Top1 Val 43.750000 | Top1 Avg 18.986913
Epoch 2 | Batch 100/1063 | Loss 2.677091 | Top1 Val 25.000000 | Top1 Avg 19.039196
Epoch 2 | Batch 110/1063 | Loss 2.685210 | Top1 Val 31.250000 | Top1 Avg 19.071445
Epoch 2 | Batch 120/1063 | Loss 2.689870 | Top1 Val 18.750000 | Top1 Avg 19.095058
Epoch 2 | Batch 130/1063 | Loss 2.678037 | Top1 Val 25.000000 | Top1 Avg 19.148936
Epoch 2 | Batch 140/1063 | Loss 2.683100 | Top1 Val 25.000000 | Top1 Avg 19.177515
Epoch 2 | Batch 150/1063 | Loss 2.700045 | Top1 Val 18.750000 | Top1 Avg 19.181129
Epoch 2 | Batch 160/1063 | Loss 2.708978 | Top1 Val 31.250000 | Top1 Avg 19.192913
Epoch 2 | Batch 170/1063 | Loss 2.721413 | Top1 Val 25.000000 | Top1 Avg 19.185540
Epoch 2 | Batch 180/1063 | Loss 2.713794 | Top1 Val 12.500000 | Top1 Avg 19.232437
Epoch 2 | Batch 190/1063 | Loss 2.712441 | Top1 Val 37.500000 | Top1 Avg 19.270833
Epoch 2 | Batch 200/1063 | Loss 2.714153 | Top1 Val 25.000000 | Top1 Avg 19.311586
Epoch 2 | Batch 210/1063 | Loss 2.712972 | Top1 Val 18.750000 | Top1 Avg 19.335938
Epoch 2 | Batch 220/1063 | Loss 2.713936 | Top1 Val 31.250000 | Top1 Avg 19.373402
Epoch 2 | Batch 230/1063 | Loss 2.716142 | Top1 Val 25.000000 | Top1 Avg 19.399936
Epoch 2 | Batch 240/1063 | Loss 2.717144 | Top1 Val 6.250000 | Top1 Avg 19.420964
Epoch 2 | Batch 250/1063 | Loss 2.722633 | Top1 Val 18.750000 | Top1 Avg 19.449705
Epoch 2 | Batch 260/1063 | Loss 2.723876 | Top1 Val 25.000000 | Top1 Avg 19.470348
Epoch 2 | Batch 270/1063 | Loss 2.725416 | Top1 Val 18.750000 | Top1 Avg 19.469950
Epoch 2 | Batch 280/1063 | Loss 2.730060 | Top1 Val 25.000000 | Top1 Avg 19.479946
Epoch 2 | Batch 290/1063 | Loss 2.727262 | Top1 Val 37.500000 | Top1 Avg 19.523489
Epoch 2 | Batch 300/1063 | Loss 2.721761 | Top1 Val 12.500000 | Top1 Avg 19.553792
Epoch 2 | Batch 310/1063 | Loss 2.720311 | Top1 Val 18.750000 | Top1 Avg 19.573584
Epoch 2 | Batch 320/1063 | Loss 2.720067 | Top1 Val 37.500000 | Top1 Avg 19.585548
Epoch 2 | Batch 330/1063 | Loss 2.722665 | Top1 Val 25.000000 | Top1 Avg 19.610138
Epoch 2 | Batch 340/1063 | Loss 2.717975 | Top1 Val 18.750000 | Top1 Avg 19.654805
Epoch 2 | Batch 350/1063 | Loss 2.721221 | Top1 Val 12.500000 | Top1 Avg 19.668821
Epoch 2 | Batch 360/1063 | Loss 2.722812 | Top1 Val 18.750000 | Top1 Avg 19.690265
Epoch 2 | Batch 370/1063 | Loss 2.720000 | Top1 Val 43.750000 | Top1 Avg 19.721554
Epoch 2 | Batch 380/1063 | Loss 2.718836 | Top1 Val 6.250000 | Top1 Avg 19.745112
