/usr/local/lib/python2.7/dist-packages/torchvision/transforms/transforms.py:563: UserWarning: The use of the transforms.RandomSizedCrop transform is deprecated, please use transforms.RandomResizedCrop instead.
  "please use transforms.RandomResizedCrop instead.")
Epoch 0 | Batch 0/368 | Loss 5.435683 | Top1 Val 0.000000 | Top1 Avg 0.000000
Epoch 0 | Batch 250/368 | Loss 4.827282 | Top1 Val 0.000000 | Top1 Avg 1.095618
Epoch 0 | Batch 260/368 | Loss 4.821599 | Top1 Val 6.250000 | Top1 Avg 1.149425
Epoch 0 | Batch 270/368 | Loss 4.814086 | Top1 Val 6.250000 | Top1 Avg 1.222325
Epoch 0 | Batch 280/368 | Loss 4.805200 | Top1 Val 0.000000 | Top1 Avg 1.245552
Epoch 0 | Batch 290/368 | Loss 4.798239 | Top1 Val 6.250000 | Top1 Avg 1.310137
Epoch 0 | Batch 300/368 | Loss 4.790378 | Top1 Val 0.000000 | Top1 Avg 1.370432
Epoch 0 | Batch 310/368 | Loss 4.783986 | Top1 Val 0.000000 | Top1 Avg 1.346463
Epoch 0 | Batch 320/368 | Loss 4.776280 | Top1 Val 0.000000 | Top1 Avg 1.382399
Epoch 0 | Batch 330/368 | Loss 4.770400 | Top1 Val 0.000000 | Top1 Avg 1.397281
Epoch 0 | Batch 340/368 | Loss 4.764525 | Top1 Val 0.000000 | Top1 Avg 1.411290
Epoch 0 | Batch 350/368 | Loss 4.757679 | Top1 Val 6.250000 | Top1 Avg 1.477920
Epoch 0 | Batch 360/368 | Loss 4.751528 | Top1 Val 6.250000 | Top1 Avg 1.523546
Epoch 1 | Batch 0/368 | Loss 4.562114 | Top1 Val 0.000000 | Top1 Avg 1.525165
Epoch 1 | Batch 10/368 | Loss 4.565211 | Top1 Val 0.000000 | Top1 Avg 1.484903
Epoch 1 | Batch 20/368 | Loss 4.517680 | Top1 Val 0.000000 | Top1 Avg 1.607459
Epoch 1 | Batch 30/368 | Loss 4.505169 | Top1 Val 0.000000 | Top1 Avg 1.614167
Epoch 1 | Batch 40/368 | Loss 4.539013 | Top1 Val 0.000000 | Top1 Avg 1.605259
Epoch 1 | Batch 50/368 | Loss 4.540904 | Top1 Val 0.000000 | Top1 Avg 1.656469
Epoch 1 | Batch 60/368 | Loss 4.545907 | Top1 Val 0.000000 | Top1 Avg 1.690716
Epoch 1 | Batch 70/368 | Loss 4.551208 | Top1 Val 6.250000 | Top1 Avg 1.694915
Epoch 1 | Batch 80/368 | Loss 4.556194 | Top1 Val 0.000000 | Top1 Avg 1.685002
Epoch 1 | Batch 90/368 | Loss 4.560793 | Top1 Val 0.000000 | Top1 Avg 1.689143
Epoch 1 | Batch 100/368 | Loss 4.553578 | Top1 Val 0.000000 | Top1 Avg 1.679776
Epoch 1 | Batch 110/368 | Loss 4.550693 | Top1 Val 12.500000 | Top1 Avg 1.696906
Epoch 1 | Batch 120/368 | Loss 4.550584 | Top1 Val 0.000000 | Top1 Avg 1.700550
Epoch 1 | Batch 130/368 | Loss 4.544188 | Top1 Val 0.000000 | Top1 Avg 1.691517
Epoch 1 | Batch 140/368 | Loss 4.539111 | Top1 Val 0.000000 | Top1 Avg 1.719690
Epoch 1 | Batch 150/368 | Loss 4.541208 | Top1 Val 0.000000 | Top1 Avg 1.686544
Epoch 1 | Batch 160/368 | Loss 4.538581 | Top1 Val 0.000000 | Top1 Avg 1.725564
Epoch 1 | Batch 170/368 | Loss 4.532171 | Top1 Val 6.250000 | Top1 Avg 1.716738
Epoch 1 | Batch 180/368 | Loss 4.529872 | Top1 Val 0.000000 | Top1 Avg 1.708234
Epoch 1 | Batch 190/368 | Loss 4.524295 | Top1 Val 0.000000 | Top1 Avg 1.711218
Epoch 1 | Batch 200/368 | Loss 4.524923 | Top1 Val 0.000000 | Top1 Avg 1.692122
Epoch 1 | Batch 210/368 | Loss 4.522408 | Top1 Val 0.000000 | Top1 Avg 1.706079
Epoch 1 | Batch 220/368 | Loss 4.523660 | Top1 Val 0.000000 | Top1 Avg 1.687719
Epoch 1 | Batch 230/368 | Loss 4.521915 | Top1 Val 6.250000 | Top1 Avg 1.680409
Epoch 1 | Batch 240/368 | Loss 4.516176 | Top1 Val 6.250000 | Top1 Avg 1.724669
Epoch 1 | Batch 250/368 | Loss 4.516046 | Top1 Val 0.000000 | Top1 Avg 1.716998
Epoch 1 | Batch 260/368 | Loss 4.511533 | Top1 Val 0.000000 | Top1 Avg 1.729450
Epoch 1 | Batch 270/368 | Loss 4.511574 | Top1 Val 0.000000 | Top1 Avg 1.712161
Epoch 1 | Batch 280/368 | Loss 4.510418 | Top1 Val 0.000000 | Top1 Avg 1.714671
Epoch 1 | Batch 290/368 | Loss 4.510444 | Top1 Val 0.000000 | Top1 Avg 1.698131
Epoch 1 | Batch 300/368 | Loss 4.509731 | Top1 Val 0.000000 | Top1 Avg 1.700776
Epoch 1 | Batch 310/368 | Loss 4.510162 | Top1 Val 0.000000 | Top1 Avg 1.684928
Epoch 1 | Batch 320/368 | Loss 4.510029 | Top1 Val 6.250000 | Top1 Avg 1.678614
Epoch 1 | Batch 330/368 | Loss 4.509419 | Top1 Val 0.000000 | Top1 Avg 1.654593
Epoch 1 | Batch 340/368 | Loss 4.506069 | Top1 Val 0.000000 | Top1 Avg 1.675337
Epoch 1 | Batch 350/368 | Loss 4.506277 | Top1 Val 6.250000 | Top1 Avg 1.678115
Epoch 1 | Batch 360/368 | Loss 4.505051 | Top1 Val 0.000000 | Top1 Avg 1.680816
Epoch 2 | Batch 0/368 | Loss 4.600453 | Top1 Val 0.000000 | Top1 Avg 1.705413
Epoch 2 | Batch 10/368 | Loss 4.397069 | Top1 Val 0.000000 | Top1 Avg 1.716056
Epoch 2 | Batch 20/368 | Loss 4.408235 | Top1 Val 0.000000 | Top1 Avg 1.709896
Epoch 2 | Batch 30/368 | Loss 4.402405 | Top1 Val 6.250000 | Top1 Avg 1.728355
Epoch 2 | Batch 40/368 | Loss 4.403939 | Top1 Val 0.000000 | Top1 Avg 1.722195
Epoch 2 | Batch 50/368 | Loss 4.419816 | Top1 Val 0.000000 | Top1 Avg 1.716193
Epoch 2 | Batch 60/368 | Loss 4.424274 | Top1 Val 6.250000 | Top1 Avg 1.733877
Epoch 2 | Batch 70/368 | Loss 4.425150 | Top1 Val 6.250000 | Top1 Avg 1.758872
Epoch 2 | Batch 80/368 | Loss 4.408373 | Top1 Val 6.250000 | Top1 Avg 1.752640
Epoch 2 | Batch 90/368 | Loss 4.429885 | Top1 Val 6.250000 | Top1 Avg 1.738999
Epoch 2 | Batch 100/368 | Loss 4.433885 | Top1 Val 0.000000 | Top1 Avg 1.755566
Epoch 2 | Batch 110/368 | Loss 4.442275 | Top1 Val 0.000000 | Top1 Avg 1.771741
Epoch 2 | Batch 120/368 | Loss 4.444806 | Top1 Val 0.000000 | Top1 Avg 1.758354
Epoch 2 | Batch 130/368 | Loss 4.445700 | Top1 Val 0.000000 | Top1 Avg 1.745276
Epoch 2 | Batch 140/368 | Loss 4.443307 | Top1 Val 0.000000 | Top1 Avg 1.746756
Epoch 2 | Batch 150/368 | Loss 4.447076 | Top1 Val 0.000000 | Top1 Avg 1.748202
Epoch 2 | Batch 160/368 | Loss 4.440335 | Top1 Val 0.000000 | Top1 Avg 1.749617
Epoch 2 | Batch 170/368 | Loss 4.440955 | Top1 Val 0.000000 | Top1 Avg 1.764787
Epoch 2 | Batch 180/368 | Loss 4.440638 | Top1 Val 0.000000 | Top1 Avg 1.772808
Epoch 2 | Batch 190/368 | Loss 4.439057 | Top1 Val 12.500000 | Top1 Avg 1.794145
Epoch 2 | Batch 200/368 | Loss 4.441008 | Top1 Val 6.250000 | Top1 Avg 1.801682
Epoch 2 | Batch 210/368 | Loss 4.441746 | Top1 Val 12.500000 | Top1 Avg 1.809058
Epoch 2 | Batch 220/368 | Loss 4.443823 | Top1 Val 0.000000 | Top1 Avg 1.822815
Epoch 2 | Batch 230/368 | Loss 4.445706 | Top1 Val 0.000000 | Top1 Avg 1.810423
Epoch 2 | Batch 240/368 | Loss 4.450314 | Top1 Val 0.000000 | Top1 Avg 1.811084
Epoch 2 | Batch 250/368 | Loss 4.451647 | Top1 Val 0.000000 | Top1 Avg 1.805397
Epoch 2 | Batch 260/368 | Loss 4.452546 | Top1 Val 0.000000 | Top1 Avg 1.799824
Epoch 2 | Batch 270/368 | Loss 4.453630 | Top1 Val 0.000000 | Top1 Avg 1.794362
Epoch 2 | Batch 280/368 | Loss 4.454585 | Top1 Val 0.000000 | Top1 Avg 1.813599
Epoch 2 | Batch 290/368 | Loss 4.453066 | Top1 Val 0.000000 | Top1 Avg 1.802021
Epoch 2 | Batch 300/368 | Loss 4.454835 | Top1 Val 0.000000 | Top1 Avg 1.808754
Epoch 2 | Batch 310/368 | Loss 4.455209 | Top1 Val 0.000000 | Top1 Avg 1.815359
Epoch 2 | Batch 320/368 | Loss 4.454707 | Top1 Val 0.000000 | Top1 Avg 1.815923
Epoch 2 | Batch 330/368 | Loss 4.455687 | Top1 Val 0.000000 | Top1 Avg 1.810618
Epoch 2 | Batch 340/368 | Loss 4.455269 | Top1 Val 0.000000 | Top1 Avg 1.811216
Epoch 2 | Batch 350/368 | Loss 4.451839 | Top1 Val 0.000000 | Top1 Avg 1.823306
Epoch 2 | Batch 360/368 | Loss 4.450949 | Top1 Val 0.000000 | Top1 Avg 1.835176
Epoch 3 | Batch 0/368 | Loss 4.343805 | Top1 Val 0.000000 | Top1 Avg 1.827854
Epoch 3 | Batch 10/368 | Loss 4.434468 | Top1 Val 6.250000 | Top1 Avg 1.845101
Epoch 3 | Batch 20/368 | Loss 4.426384 | Top1 Val 6.250000 | Top1 Avg 1.850925
Epoch 3 | Batch 30/368 | Loss 4.403128 | Top1 Val 6.250000 | Top1 Avg 1.862156
Epoch 3 | Batch 40/368 | Loss 4.411365 | Top1 Val 0.000000 | Top1 Avg 1.867730
Epoch 3 | Batch 50/368 | Loss 4.403465 | Top1 Val 6.250000 | Top1 Avg 1.873207
Epoch 3 | Batch 60/368 | Loss 4.397274 | Top1 Val 0.000000 | Top1 Avg 1.873222
Epoch 3 | Batch 70/368 | Loss 4.396138 | Top1 Val 0.000000 | Top1 Avg 1.894524
Epoch 3 | Batch 80/368 | Loss 4.390395 | Top1 Val 0.000000 | Top1 Avg 1.894359
Epoch 3 | Batch 90/368 | Loss 4.387749 | Top1 Val 0.000000 | Top1 Avg 1.909895
Epoch 3 | Batch 100/368 | Loss 4.398064 | Top1 Val 6.250000 | Top1 Avg 1.909605
Epoch 3 | Batch 110/368 | Loss 4.401101 | Top1 Val 0.000000 | Top1 Avg 1.919613
Epoch 3 | Batch 120/368 | Loss 4.400443 | Top1 Val 6.250000 | Top1 Avg 1.934562
Epoch 3 | Batch 130/368 | Loss 4.402717 | Top1 Val 6.250000 | Top1 Avg 1.934079
Epoch 3 | Batch 140/368 | Loss 4.391249 | Top1 Val 6.250000 | Top1 Avg 1.938627
Epoch 3 | Batch 150/368 | Loss 4.397266 | Top1 Val 6.250000 | Top1 Avg 1.953067
Epoch 3 | Batch 160/368 | Loss 4.390635 | Top1 Val 0.000000 | Top1 Avg 1.962335
Epoch 3 | Batch 170/368 | Loss 4.390079 | Top1 Val 0.000000 | Top1 Avg 1.956746
Epoch 3 | Batch 180/368 | Loss 4.389253 | Top1 Val 6.250000 | Top1 Avg 1.946377
Epoch 3 | Batch 190/368 | Loss 4.386402 | Top1 Val 0.000000 | Top1 Avg 1.955483
Epoch 3 | Batch 200/368 | Loss 4.385616 | Top1 Val 6.250000 | Top1 Avg 1.959657
Epoch 3 | Batch 210/368 | Loss 4.382362 | Top1 Val 0.000000 | Top1 Avg 1.963768
Epoch 3 | Batch 220/368 | Loss 4.381859 | Top1 Val 12.500000 | Top1 Avg 1.967817
Epoch 3 | Batch 230/368 | Loss 4.379107 | Top1 Val 6.250000 | Top1 Avg 1.976488
Epoch 3 | Batch 240/368 | Loss 4.376442 | Top1 Val 0.000000 | Top1 Avg 1.989680
Epoch 3 | Batch 250/368 | Loss 4.373017 | Top1 Val 6.250000 | Top1 Avg 2.002676
Epoch 3 | Batch 260/368 | Loss 4.372345 | Top1 Val 0.000000 | Top1 Avg 2.001741
Epoch 3 | Batch 270/368 | Loss 4.372665 | Top1 Val 6.250000 | Top1 Avg 2.032650
Epoch 3 | Batch 280/368 | Loss 4.370646 | Top1 Val 6.250000 | Top1 Avg 2.040540
Epoch 3 | Batch 290/368 | Loss 4.367079 | Top1 Val 6.250000 | Top1 Avg 2.052799
Epoch 3 | Batch 300/368 | Loss 4.366010 | Top1 Val 0.000000 | Top1 Avg 2.069334
Epoch 3 | Batch 310/368 | Loss 4.367538 | Top1 Val 0.000000 | Top1 Avg 2.072379
Epoch 3 | Batch 320/368 | Loss 4.367871 | Top1 Val 0.000000 | Top1 Avg 2.097319
Epoch 3 | Batch 330/368 | Loss 4.370930 | Top1 Val 0.000000 | Top1 Avg 2.095769
Epoch 3 | Batch 340/368 | Loss 4.368523 | Top1 Val 0.000000 | Top1 Avg 2.107222
Epoch 3 | Batch 350/368 | Loss 4.370039 | Top1 Val 0.000000 | Top1 Avg 2.114219
Epoch 3 | Batch 360/368 | Loss 4.370742 | Top1 Val 0.000000 | Top1 Avg 2.104050
Epoch 4 | Batch 0/368 | Loss 4.604862 | Top1 Val 6.250000 | Top1 Avg 2.109866
Epoch 4 | Batch 10/368 | Loss 4.347784 | Top1 Val 0.000000 | Top1 Avg 2.095632
Epoch 4 | Batch 20/368 | Loss 4.330650 | Top1 Val 0.000000 | Top1 Avg 2.098341
Epoch 4 | Batch 30/368 | Loss 4.310852 | Top1 Val 0.000000 | Top1 Avg 2.101015
Epoch 4 | Batch 40/368 | Loss 4.319210 | Top1 Val 0.000000 | Top1 Avg 2.124318
Epoch 4 | Batch 50/368 | Loss 4.298589 | Top1 Val 0.000000 | Top1 Avg 2.122680
Epoch 4 | Batch 60/368 | Loss 4.305584 | Top1 Val 0.000000 | Top1 Avg 2.137380
Epoch 4 | Batch 70/368 | Loss 4.296356 | Top1 Val 0.000000 | Top1 Avg 2.139731
Epoch 4 | Batch 80/368 | Loss 4.294756 | Top1 Val 0.000000 | Top1 Avg 2.150105
Epoch 4 | Batch 90/368 | Loss 4.310599 | Top1 Val 0.000000 | Top1 Avg 2.140342
Epoch 4 | Batch 100/368 | Loss 4.308042 | Top1 Val 18.750000 | Top1 Avg 2.150580
Epoch 4 | Batch 110/368 | Loss 4.315916 | Top1 Val 0.000000 | Top1 Avg 2.156739
Epoch 4 | Batch 120/368 | Loss 4.317135 | Top1 Val 0.000000 | Top1 Avg 2.158895
Epoch 4 | Batch 130/368 | Loss 4.315228 | Top1 Val 0.000000 | Top1 Avg 2.180527
Epoch 4 | Batch 140/368 | Loss 4.313190 | Top1 Val 0.000000 | Top1 Avg 2.205768
Epoch 4 | Batch 150/368 | Loss 4.315024 | Top1 Val 6.250000 | Top1 Avg 2.215287
Epoch 4 | Batch 160/368 | Loss 4.317034 | Top1 Val 12.500000 | Top1 Avg 2.217032
Epoch 4 | Batch 170/368 | Loss 4.316948 | Top1 Val 0.000000 | Top1 Avg 2.233978
Epoch 4 | Batch 180/368 | Loss 4.312016 | Top1 Val 0.000000 | Top1 Avg 2.239371
Epoch 4 | Batch 190/368 | Loss 4.308001 | Top1 Val 0.000000 | Top1 Avg 2.252218
Epoch 4 | Batch 200/368 | Loss 4.308866 | Top1 Val 0.000000 | Top1 Avg 2.246225
Epoch 4 | Batch 210/368 | Loss 4.312735 | Top1 Val 0.000000 | Top1 Avg 2.244018
Epoch 4 | Batch 220/368 | Loss 4.311900 | Top1 Val 0.000000 | Top1 Avg 2.245531
Epoch 4 | Batch 230/368 | Loss 4.315096 | Top1 Val 0.000000 | Top1 Avg 2.239683
Epoch 4 | Batch 240/368 | Loss 4.316450 | Top1 Val 6.250000 | Top1 Avg 2.244853
Epoch 4 | Batch 250/368 | Loss 4.320289 | Top1 Val 6.250000 | Top1 Avg 2.249964
Epoch 4 | Batch 260/368 | Loss 4.320493 | Top1 Val 6.250000 | Top1 Avg 2.247799
Epoch 4 | Batch 270/368 | Loss 4.316154 | Top1 Val 12.500000 | Top1 Avg 2.270771
Epoch 4 | Batch 280/368 | Loss 4.315282 | Top1 Val 0.000000 | Top1 Avg 2.282779
Epoch 4 | Batch 290/368 | Loss 4.314396 | Top1 Val 0.000000 | Top1 Avg 2.298198
Epoch 4 | Batch 300/368 | Loss 4.314159 | Top1 Val 0.000000 | Top1 Avg 2.295810
Epoch 4 | Batch 310/368 | Loss 4.311139 | Top1 Val 0.000000 | Top1 Avg 2.307477
Epoch 4 | Batch 320/368 | Loss 4.309696 | Top1 Val 0.000000 | Top1 Avg 2.305063
Epoch 4 | Batch 330/368 | Loss 4.308322 | Top1 Val 12.500000 | Top1 Avg 2.320017
Epoch 4 | Batch 340/368 | Loss 4.310826 | Top1 Val 0.000000 | Top1 Avg 2.324459
Epoch 4 | Batch 350/368 | Loss 4.308644 | Top1 Val 12.500000 | Top1 Avg 2.342571
Epoch 4 | Batch 360/368 | Loss 4.309997 | Top1 Val 6.250000 | Top1 Avg 2.357075
Epoch 5 | Batch 0/368 | Loss 4.277928 | Top1 Val 0.000000 | Top1 Avg 2.350464
Epoch 5 | Batch 10/368 | Loss 4.205562 | Top1 Val 0.000000 | Top1 Avg 2.361407
Epoch 5 | Batch 20/368 | Loss 4.205403 | Top1 Val 6.250000 | Top1 Avg 2.368872
Epoch 5 | Batch 30/368 | Loss 4.232092 | Top1 Val 0.000000 | Top1 Avg 2.369573
Epoch 5 | Batch 40/368 | Loss 4.248292 | Top1 Val 6.250000 | Top1 Avg 2.373591
Epoch 5 | Batch 50/368 | Loss 4.254909 | Top1 Val 0.000000 | Top1 Avg 2.367647
Epoch 5 | Batch 60/368 | Loss 4.254201 | Top1 Val 0.000000 | Top1 Avg 2.378211
Epoch 5 | Batch 70/368 | Loss 4.261915 | Top1 Val 0.000000 | Top1 Avg 2.382121
Epoch 5 | Batch 80/368 | Loss 4.256972 | Top1 Val 0.000000 | Top1 Avg 2.389245
Epoch 5 | Batch 90/368 | Loss 4.248069 | Top1 Val 6.250000 | Top1 Avg 2.406010
Epoch 5 | Batch 100/368 | Loss 4.244003 | Top1 Val 6.250000 | Top1 Avg 2.412938
Epoch 5 | Batch 110/368 | Loss 4.245089 | Top1 Val 0.000000 | Top1 Avg 2.419794
Epoch 5 | Batch 120/368 | Loss 4.251739 | Top1 Val 0.000000 | Top1 Avg 2.417015
Epoch 5 | Batch 130/368 | Loss 4.252180 | Top1 Val 0.000000 | Top1 Avg 2.436471
Epoch 5 | Batch 140/368 | Loss 4.253406 | Top1 Val 0.000000 | Top1 Avg 2.449418
Epoch 5 | Batch 150/368 | Loss 4.247500 | Top1 Val 12.500000 | Top1 Avg 2.468515
Epoch 5 | Batch 160/368 | Loss 4.247845 | Top1 Val 6.250000 | Top1 Avg 2.465548
Epoch 5 | Batch 170/368 | Loss 4.248075 | Top1 Val 0.000000 | Top1 Avg 2.468829
Epoch 5 | Batch 180/368 | Loss 4.248529 | Top1 Val 6.250000 | Top1 Avg 2.478265
Epoch 5 | Batch 190/368 | Loss 4.249011 | Top1 Val 0.000000 | Top1 Avg 2.490687
Epoch 5 | Batch 200/368 | Loss 4.249017 | Top1 Val 0.000000 | Top1 Avg 2.487669
Epoch 5 | Batch 210/368 | Loss 4.245732 | Top1 Val 6.250000 | Top1 Avg 2.499924
Epoch 5 | Batch 220/368 | Loss 4.248911 | Top1 Val 0.000000 | Top1 Avg 2.509026
Epoch 5 | Batch 230/368 | Loss 4.245483 | Top1 Val 12.500000 | Top1 Avg 2.515021
Epoch 5 | Batch 240/368 | Loss 4.243454 | Top1 Val 12.500000 | Top1 Avg 2.526967
Epoch 5 | Batch 250/368 | Loss 4.243974 | Top1 Val 0.000000 | Top1 Avg 2.541790
Epoch 5 | Batch 260/368 | Loss 4.243485 | Top1 Val 0.000000 | Top1 Avg 2.550519
Epoch 5 | Batch 270/368 | Loss 4.236687 | Top1 Val 6.250000 | Top1 Avg 2.565090
Epoch 5 | Batch 280/368 | Loss 4.235789 | Top1 Val 6.250000 | Top1 Avg 2.573627
Epoch 5 | Batch 290/368 | Loss 4.232085 | Top1 Val 12.500000 | Top1 Avg 2.576215
Epoch 5 | Batch 300/368 | Loss 4.235104 | Top1 Val 6.250000 | Top1 Avg 2.572939
Epoch 5 | Batch 310/368 | Loss 4.235785 | Top1 Val 0.000000 | Top1 Avg 2.575507
Epoch 5 | Batch 320/368 | Loss 4.236107 | Top1 Val 0.000000 | Top1 Avg 2.572264
Epoch 5 | Batch 330/368 | Loss 4.231010 | Top1 Val 0.000000 | Top1 Avg 2.571931
Epoch 5 | Batch 340/368 | Loss 4.228962 | Top1 Val 0.000000 | Top1 Avg 2.585935
Epoch 5 | Batch 350/368 | Loss 4.230356 | Top1 Val 0.000000 | Top1 Avg 2.599812
Epoch 5 | Batch 360/368 | Loss 4.230597 | Top1 Val 6.250000 | Top1 Avg 2.607880
Epoch 6 | Batch 0/368 | Loss 4.408274 | Top1 Val 0.000000 | Top1 Avg 2.609976
Epoch 6 | Batch 10/368 | Loss 4.074352 | Top1 Val 31.250000 | Top1 Avg 2.643296
Epoch 6 | Batch 20/368 | Loss 4.103467 | Top1 Val 12.500000 | Top1 Avg 2.656680
Epoch 6 | Batch 30/368 | Loss 4.125182 | Top1 Val 0.000000 | Top1 Avg 2.664358
Epoch 6 | Batch 40/368 | Loss 4.142514 | Top1 Val 6.250000 | Top1 Avg 2.680309
Epoch 6 | Batch 50/368 | Loss 4.125186 | Top1 Val 6.250000 | Top1 Avg 2.693351
Epoch 6 | Batch 60/368 | Loss 4.141976 | Top1 Val 0.000000 | Top1 Avg 2.703522
Epoch 6 | Batch 70/368 | Loss 4.146963 | Top1 Val 6.250000 | Top1 Avg 2.732810
Epoch 6 | Batch 80/368 | Loss 4.162064 | Top1 Val 0.000000 | Top1 Avg 2.745452
Epoch 6 | Batch 90/368 | Loss 4.158739 | Top1 Val 0.000000 | Top1 Avg 2.747103
Epoch 6 | Batch 100/368 | Loss 4.144357 | Top1 Val 6.250000 | Top1 Avg 2.756865
Epoch 6 | Batch 110/368 | Loss 4.139759 | Top1 Val 6.250000 | Top1 Avg 2.771936
Epoch 6 | Batch 120/368 | Loss 4.136395 | Top1 Val 0.000000 | Top1 Avg 2.784192
Epoch 6 | Batch 130/368 | Loss 4.135752 | Top1 Val 0.000000 | Top1 Avg 2.788323
Epoch 6 | Batch 140/368 | Loss 4.140134 | Top1 Val 0.000000 | Top1 Avg 2.787095
Epoch 6 | Batch 150/368 | Loss 4.144474 | Top1 Val 0.000000 | Top1 Avg 2.791178
Epoch 6 | Batch 160/368 | Loss 4.142679 | Top1 Val 6.250000 | Top1 Avg 2.811065
Epoch 6 | Batch 170/368 | Loss 4.150151 | Top1 Val 12.500000 | Top1 Avg 2.820270
Epoch 6 | Batch 180/368 | Loss 4.149199 | Top1 Val 6.250000 | Top1 Avg 2.832016
Epoch 6 | Batch 190/368 | Loss 4.152375 | Top1 Val 0.000000 | Top1 Avg 2.841057
Epoch 6 | Batch 200/368 | Loss 4.153711 | Top1 Val 25.000000 | Top1 Avg 2.863002
Epoch 6 | Batch 210/368 | Loss 4.156076 | Top1 Val 0.000000 | Top1 Avg 2.871840
Epoch 6 | Batch 220/368 | Loss 4.151457 | Top1 Val 6.250000 | Top1 Avg 2.890903
Epoch 6 | Batch 230/368 | Loss 4.151883 | Top1 Val 0.000000 | Top1 Avg 2.896990
Epoch 6 | Batch 240/368 | Loss 4.148105 | Top1 Val 12.500000 | Top1 Avg 2.918348
Epoch 6 | Batch 250/368 | Loss 4.150821 | Top1 Val 6.250000 | Top1 Avg 2.921731
Epoch 6 | Batch 260/368 | Loss 4.152506 | Top1 Val 6.250000 | Top1 Avg 2.935218
Epoch 6 | Batch 270/368 | Loss 4.154110 | Top1 Val 6.250000 | Top1 Avg 2.941028
Epoch 6 | Batch 280/368 | Loss 4.157998 | Top1 Val 0.000000 | Top1 Avg 2.944280
Epoch 6 | Batch 290/368 | Loss 4.159232 | Top1 Val 18.750000 | Top1 Avg 2.960016
Epoch 6 | Batch 300/368 | Loss 4.158275 | Top1 Val 6.250000 | Top1 Avg 2.958182
Epoch 6 | Batch 310/368 | Loss 4.156578 | Top1 Val 6.250000 | Top1 Avg 2.973738
Epoch 6 | Batch 320/368 | Loss 4.155603 | Top1 Val 6.250000 | Top1 Avg 2.979281
Epoch 6 | Batch 330/368 | Loss 4.153972 | Top1 Val 0.000000 | Top1 Avg 2.989706
Epoch 6 | Batch 340/368 | Loss 4.153078 | Top1 Val 0.000000 | Top1 Avg 3.007408
Epoch 6 | Batch 350/368 | Loss 4.147394 | Top1 Val 12.500000 | Top1 Avg 3.029859
Epoch 6 | Batch 360/368 | Loss 4.149040 | Top1 Val 12.500000 | Top1 Avg 3.032663
